time,open,high,low,close,volume
2018-01-02,0.3,0.3,0.3,0.3,0
2018-01-03,0.3,0.3,0.3,0.3,0
2018-01-04,0.3,0.3,0.3,0.3,0
2018-01-05,0.3,0.3,0.3,0.3,70800
2018-01-08,0.3,0.3,0.3,0.3,0
2018-01-09,0.3,0.3,0.3,0.3,0
2018-01-10,0.3,0.3,0.3,0.3,0
2018-01-11,0.3,0.3,0.3,0.3,0
2018-01-12,0.2,0.4,0.2,0.3,110300
2018-01-15,0.3,0.3,0.3,0.3,0
2018-01-16,0.3,0.3,0.3,0.3,0
2018-01-17,0.3,0.3,0.3,0.3,0
2018-01-18,0.3,0.3,0.3,0.3,0
2018-01-19,0.2,0.4,0.2,0.4,125000
2018-01-22,0.4,0.4,0.4,0.4,0
2018-01-23,0.4,0.4,0.4,0.4,0
2018-01-24,0.4,0.4,0.4,0.4,0
2018-01-25,0.4,0.4,0.4,0.4,0
2018-01-26,0.4,0.4,0.4,0.4,5000
2018-01-29,0.4,0.4,0.4,0.4,0
2018-01-30,0.4,0.4,0.4,0.4,0
2018-01-31,0.4,0.4,0.4,0.4,0
2018-02-01,0.4,0.4,0.4,0.4,0
2018-02-02,0.4,0.4,0.4,0.4,2000
2018-02-05,0.4,0.4,0.4,0.4,0
2018-02-06,0.4,0.4,0.4,0.4,0
2018-02-07,0.4,0.4,0.4,0.4,0
2018-02-08,0.4,0.4,0.4,0.4,0
2018-02-09,0.3,0.5,0.3,0.5,221500
2018-02-12,0.5,0.5,0.5,0.5,0
2018-02-13,0.5,0.5,0.5,0.5,0
2018-02-21,0.5,0.5,0.5,0.5,0
2018-02-22,0.5,0.5,0.5,0.5,0
2018-02-23,0.5,0.5,0.4,0.5,10700
2018-02-26,0.4,0.4,0.4,0.4,0
2018-02-27,0.4,0.4,0.4,0.4,0
2018-02-28,0.4,0.4,0.4,0.4,0
2018-03-01,0.4,0.4,0.4,0.4,0
2018-03-02,0.5,0.5,0.4,0.4,700
2018-03-05,0.4,0.4,0.4,0.4,0
2018-03-06,0.4,0.4,0.4,0.4,0
2018-03-07,0.4,0.4,0.4,0.4,0
2018-03-08,0.4,0.4,0.4,0.4,0
2018-03-09,0.4,0.5,0.4,0.4,20100
2018-03-12,0.5,0.5,0.5,0.5,0
2018-03-13,0.5,0.5,0.5,0.5,0
2018-03-14,0.5,0.5,0.5,0.5,0
2018-03-15,0.5,0.5,0.5,0.5,0
2018-03-16,0.4,0.4,0.4,0.4,2200
2018-03-19,0.4,0.4,0.4,0.4,0
2018-03-20,0.4,0.4,0.4,0.4,0
2018-03-21,0.4,0.4,0.4,0.4,0
2018-03-22,0.4,0.4,0.4,0.4,0
2018-03-23,0.4,0.4,0.4,0.4,0
2018-03-26,0.4,0.4,0.4,0.4,0
2018-03-27,0.4,0.4,0.4,0.4,0
2018-03-28,0.4,0.4,0.4,0.4,0
2018-03-29,0.4,0.4,0.4,0.4,0
2018-03-30,0.4,0.4,0.4,0.4,0
2018-04-02,0.4,0.4,0.4,0.4,0
2018-04-03,0.4,0.4,0.4,0.4,0
2018-04-04,0.4,0.4,0.4,0.4,0
2018-04-05,0.4,0.4,0.4,0.4,0
2018-04-06,0.4,0.4,0.4,0.4,400
2018-04-09,0.4,0.4,0.4,0.4,0
2018-04-10,0.4,0.4,0.4,0.4,0
2018-04-11,0.4,0.4,0.4,0.4,0
2018-04-12,0.4,0.4,0.4,0.4,0
2018-04-13,0.4,0.4,0.4,0.4,0
2018-04-16,0.4,0.4,0.4,0.4,0
2018-04-17,0.4,0.4,0.4,0.4,0
2018-04-18,0.4,0.4,0.4,0.4,0
2018-04-19,0.4,0.4,0.4,0.4,0
2018-04-20,0.4,0.4,0.4,0.4,5100
2018-04-23,0.4,0.4,0.4,0.4,0
2018-04-24,0.4,0.4,0.4,0.4,0
2018-04-26,0.4,0.4,0.4,0.4,0
2018-04-27,0.3,0.4,0.3,0.4,11700
2018-05-02,0.4,0.4,0.4,0.4,0
2018-05-03,0.4,0.4,0.4,0.4,0
2018-05-04,0.4,0.4,0.4,0.4,0
2018-05-07,0.4,0.4,0.4,0.4,0
2018-05-08,0.4,0.4,0.4,0.4,0
2018-05-09,0.4,0.4,0.4,0.4,0
2018-05-10,0.4,0.4,0.4,0.4,0
2018-05-11,0.4,0.4,0.4,0.4,0
2018-05-14,0.4,0.4,0.4,0.4,0
2018-05-15,0.4,0.4,0.4,0.4,0
2018-05-16,0.4,0.4,0.4,0.4,0
2018-05-17,0.4,0.4,0.4,0.4,0
2018-05-18,0.4,0.4,0.4,0.4,0
2018-05-21,0.4,0.4,0.4,0.4,0
2018-05-22,0.4,0.4,0.4,0.4,0
2018-05-23,0.4,0.4,0.4,0.4,0
2018-05-24,0.4,0.4,0.4,0.4,0
2018-05-25,0.3,0.3,0.3,0.3,6600
2018-05-28,0.3,0.3,0.3,0.3,0
2018-05-29,0.3,0.3,0.3,0.3,0
2018-05-30,0.3,0.3,0.3,0.3,0
2018-05-31,0.3,0.3,0.3,0.3,0
2018-06-01,0.3,0.3,0.3,0.3,0
2018-06-04,0.3,0.3,0.3,0.3,0
2018-06-05,0.3,0.3,0.3,0.3,0
2018-06-06,0.3,0.3,0.3,0.3,0
2018-06-07,0.3,0.3,0.3,0.3,0
